label_id,class_proposed,class_id,cyclone,event_date,source,district,lon,lat
433.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.04393622501419,21.542069673030525
434.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.1207421818064,21.6072873626576
435.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,86.67472864324111,21.177712993791644
436.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,86.96497431154012,21.397620575344106
437.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Baleshwar,87.37568405943955,21.603783933049534
438.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.71946474439022,21.01143483470112
439.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.70706799346937,21.01763321016155
440.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.77821456397163,21.035689347372347
441.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.91996871580574,20.834376892201163
442.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.8372338781383,20.797725628609086
443.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Bhadrak,86.7019475963499,20.812817325382298
444.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.63619091755237,20.54628718058403
445.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.47503315558134,20.56083988818677
446.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.81998622468319,20.656779960530734
447.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.81513532214899,20.617703245671535
448.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.93667738009032,20.73439440107866
449.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Kendrapara,86.91053640532249,20.71552978011215
450.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.42302070063079,20.17222869627666
451.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.40577304717573,20.162257396622934
452.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.46479236134235,20.270863714472988
453.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.4071205201019,20.112939887524774
454.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.43460896779595,20.10350757704152
455.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Jagatsinghpur,86.51195391375865,20.22181569996006
456.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.57572972464925,19.909740970256934
457.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.6172318907756,19.835899453902314
458.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.74524181876262,19.871203244568207
459.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.72206528443235,19.852338623601696
460.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.6107640207299,19.941541331314767
461.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Puri,85.61426745033799,19.961753425207462
462.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.1982622165441,20.625518588643374
463.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.1462497615936,20.532812451322236
464.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,85.77111329894524,20.513947830355733
465.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.00719055561188,20.213730862402983
466.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.15083116954258,20.057154508380954
467.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Cuttack,86.02982810077168,20.222354689130533
468.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.67220878616371,20.99445667583126
469.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.90963351575647,20.895282668464468
470.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.31081654736244,21.103332488266545
471.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.68568351542547,20.878304509594606
472.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.44340788329845,20.737358841516254
473.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Dhenkanal,85.56306347914318,20.64950360672937
474.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.0777037311334,21.272844582379903
475.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.06988838816159,21.43561931186236
476.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.05614416431456,21.348033571660707
477.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.1324111319363,21.44154819273755
478.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,85.10222773838984,21.334558842398913
479.0,agronomic_flood,1,none,,Sentinel-1 cropland + JRC transient water (Module 06 v4),Angul,84.9965858609774,21.13135992513108
